Tick,AverageTemperature,WhiteDaisyCount,BlackDaisyCount,TotalDaisyCount,SolarLuminosity
799,3.09,759,0,759,1.3050
800,4.22,770,0,770,1.3025
801,4.31,763,0,763,1.3000
802,4.55,763,0,763,1.2975
803,4.60,757,0,757,1.2950
804,4.78,764,0,764,1.2925
805,4.53,774,0,774,1.2900
806,3.97,764,0,764,1.2875
807,3.99,767,0,767,1.2850
808,3.82,753,0,753,1.2825
809,4.19,767,0,767,1.2800
810,3.78,780,0,780,1.2775
811,3.01,793,0,793,1.2750
812,2.07,787,0,787,1.2725
813,1.76,773,0,773,1.2700
814,2.05,766,0,766,1.2675
815,2.39,784,0,784,1.2650
816,1.82,796,0,796,1.2625
817,1.01,780,0,780,1.2600
818,1.13,748,0,748,1.2575
819,2.32,753,0,753,1.2550
820,2.66,770,0,770,1.2525
821,2.12,798,0,798,1.2500
822,0.72,815,0,815,1.2475
823,-0.68,797,0,797,1.2450
824,-0.78,762,0,762,1.2425
825,0.41,742,0,742,1.2400
826,1.68,731,0,731,1.2375
827,2.65,730,0,730,1.2350
828,3.11,748,0,748,1.2325
829,2.58,751,0,751,1.2300
830,2.14,742,0,742,1.2275
831,2.18,730,0,730,1.2250
832,2.57,725,0,725,1.2225
833,2.89,714,0,714,1.2200
834,3.38,709,0,709,1.2175
835,3.74,705,0,705,1.2150
836,4.00,713,0,713,1.2125
837,3.75,724,0,724,1.2100
838,3.14,743,0,743,1.2075
839,2.05,733,0,733,1.2050
840,1.80,729,0,729,1.2025
841,1.76,739,0,739,1.2000
842,1.28,772,0,772,1.1975
843,-0.27,770,0,770,1.1950
844,-1.04,758,0,758,1.1925
845,-1.05,746,0,746,1.1900
846,-0.69,735,0,735,1.1875
847,-0.17,744,0,744,1.1850
848,-0.32,756,0,756,1.1825
849,-0.92,764,0,764,1.1800
850,-1.60,784,0,784,1.1775
851,-2.76,759,0,759,1.1750
852,-2.41,729,0,729,1.1750
853,-1.11,692,0,692,1.1750
854,0.93,692,0,692,1.1750
855,1.95,695,0,695,1.1750
856,2.34,711,0,711,1.1750
857,1.94,715,0,715,1.1750
858,1.59,718,0,718,1.1750
859,1.30,720,0,720,1.1750
860,1.09,705,0,705,1.1750
861,1.54,698,0,698,1.1750
862,2.03,688,0,688,1.1750
863,2.65,687,0,687,1.1750
864,2.99,707,0,707,1.1750
865,2.42,708,0,708,1.1750
866,2.09,691,0,691,1.1750
867,2.57,704,0,704,1.1750
868,2.32,724,0,724,1.1750
869,1.44,749,0,749,1.1750
870,0.07,777,0,777,1.1750
871,-1.67,784,0,784,1.1750
872,-2.80,782,0,782,1.1750
873,-3.29,774,0,774,1.1750
874,-3.23,761,0,761,1.1750
875,-2.72,759,0,759,1.1750
876,-2.39,761,0,761,1.1750
877,-2.30,764,0,764,1.1750
878,-2.36,758,0,758,1.1750
879,-2.17,749,0,749,1.1750
880,-1.74,735,0,735,1.1750
881,-1.00,707,0,707,1.1750
882,0.42,706,0,706,1.1750
883,1.17,702,0,702,1.1750
884,1.69,715,0,715,1.1750
885,1.47,720,0,720,1.1750
886,1.17,710,0,710,1.1750
887,1.39,701,0,701,1.1750
888,1.84,689,0,689,1.1750
889,2.52,675,0,675,1.1750
890,3.38,679,0,679,1.1750
891,3.66,698,0,698,1.1750
892,3.09,708,0,708,1.1750
893,2.43,715,0,715,1.1750
894,1.83,701,0,701,1.1750
895,2.06,708,0,708,1.1750
896,1.91,715,0,715,1.1750
897,1.58,736,0,736,1.1750
898,0.62,755,0,755,1.1750
899,-0.57,762,0,762,1.1750
900,-1.42,771,0,771,1.1750
901,-2.19,775,0,775,1.1750
902,-2.72,776,0,776,1.1750
903,-3.03,782,0,782,1.1750
904,-3.40,772,0,772,1.1750
905,-3.22,755,0,755,1.1750
906,-2.49,746,0,746,1.1750
907,-1.78,731,0,731,1.1750
908,-0.87,705,0,705,1.1750
909,0.56,677,0,677,1.1750
910,2.33,664,0,664,1.1750
911,3.69,654,0,654,1.1750
912,4.75,695,0,695,1.1750
913,3.75,721,0,721,1.1750
914,2.27,722,0,722,1.1750
915,1.49,698,0,698,1.1750
916,2.00,692,0,692,1.1750
917,2.49,688,0,688,1.1750
918,2.88,682,0,682,1.1750
919,3.30,697,0,697,1.1750
920,2.94,699,0,699,1.1750
921,2.69,709,0,709,1.1750
922,2.19,704,0,704,1.1750
923,2.13,702,0,702,1.1750
924,2.17,711,0,711,1.1750
925,1.86,732,0,732,1.1750
926,0.91,738,0,738,1.1750
927,0.22,737,0,737,1.1750
928,-0.10,745,0,745,1.1750
929,-0.55,758,0,758,1.1750
930,-1.27,771,0,771,1.1750
931,-2.11,788,0,788,1.1750
932,-3.17,784,0,784,1.1750
933,-3.55,785,0,785,1.1750
934,-3.78,783,0,783,1.1750
935,-3.82,773,0,773,1.1750
936,-3.46,731,0,731,1.1750
937,-1.71,688,0,688,1.1750
938,0.78,663,0,663,1.1750
939,2.96,664,0,664,1.1750
940,4.01,674,0,674,1.1750
941,4.16,681,0,681,1.1750
942,3.98,666,0,666,1.1750
943,4.45,655,0,655,1.1750
944,5.09,656,0,656,1.1750
945,5.38,679,0,679,1.1750
946,4.66,707,0,707,1.1750
947,3.25,718,0,718,1.1750
948,2.13,733,0,733,1.1750
949,1.01,721,0,721,1.1750
950,0.90,733,0,733,1.1750
951,0.40,763,0,763,1.1750
952,-0.98,775,0,775,1.1750
953,-2.12,771,0,771,1.1750
954,-2.54,764,0,764,1.1750
955,-2.48,753,0,753,1.1750
956,-2.04,747,0,747,1.1750
957,-1.60,756,0,756,1.1750
958,-1.72,771,0,771,1.1750
959,-2.34,794,0,794,1.1750
960,-3.51,809,0,809,1.1750
961,-4.66,811,0,811,1.1750
962,-5.30,800,0,800,1.1750
963,-5.22,779,0,779,1.1750
964,-4.39,733,0,733,1.1750
965,-2.25,706,0,706,1.1750
966,-0.16,690,0,690,1.1750
967,1.48,677,0,677,1.1750
968,2.78,661,0,661,1.1750
969,4.04,629,0,629,1.1750
970,5.86,599,0,599,1.1750
971,7.90,621,0,621,1.1750
972,8.09,628,0,628,1.1750
973,7.93,662,0,662,1.1750
974,6.57,697,0,697,1.1750
975,4.58,696,0,696,1.1750
976,3.62,695,0,695,1.1750
977,3.18,724,0,724,1.1750
978,1.87,744,0,744,1.1750
979,0.47,770,0,770,1.1750
980,-1.20,781,0,781,1.1750
981,-2.45,776,0,776,1.1750
982,-2.89,764,0,764,1.1750
983,-2.66,743,0,743,1.1750
984,-1.76,727,0,727,1.1750
985,-0.71,716,0,716,1.1750
986,0.23,734,0,734,1.1750
987,0.02,758,0,758,1.1750
988,-0.98,788,0,788,1.1750
989,-2.60,810,0,810,1.1750
990,-4.24,816,0,816,1.1750
991,-5.28,808,0,808,1.1750
992,-5.51,787,0,787,1.1750
993,-4.83,762,0,762,1.1750
994,-3.56,729,0,729,1.1750
995,-1.68,679,0,679,1.1750
996,1.13,633,0,633,1.1750
997,4.26,594,0,594,1.1750
998,7.28,546,0,546,1.1750
999,10.60,521,0,521,1.1750
